date,ML,Low_90,High_90,facility,state,county
2020-05-01,0.41000000000000003,0.0,1.47,Louisiana Correctional Institute for Women,Louisiana,Iberville Parish
2020-05-02,0.51,0.0,1.6400000000000001,Louisiana Correctional Institute for Women,Louisiana,Iberville Parish
2020-05-04,0.58,0.0,1.74,Louisiana Correctional Institute for Women,Louisiana,Iberville Parish
2020-05-05,0.68,0.0,1.83,Louisiana Correctional Institute for Women,Louisiana,Iberville Parish
2020-05-06,0.78,0.0,1.9100000000000001,Louisiana Correctional Institute for Women,Louisiana,Iberville Parish
2020-05-09,0.78,0.0,1.9100000000000001,Louisiana Correctional Institute for Women,Louisiana,Iberville Parish
2020-04-05,0.46,0.0,7.1000000000000005,Raymond Laborde Correctional Center,Louisiana,Avoyelles Parish
2020-04-07,0.51,0.0,6.15,Raymond Laborde Correctional Center,Louisiana,Avoyelles Parish
2020-04-08,0.55,0.0,5.55,Raymond Laborde Correctional Center,Louisiana,Avoyelles Parish
2020-04-09,0.58,0.0,5.11,Raymond Laborde Correctional Center,Louisiana,Avoyelles Parish
2020-04-12,0.6,0.0,4.79,Raymond Laborde Correctional Center,Louisiana,Avoyelles Parish
2020-04-15,0.62,0.0,4.53,Raymond Laborde Correctional Center,Louisiana,Avoyelles Parish
2020-04-16,0.64,0.0,4.33,Raymond Laborde Correctional Center,Louisiana,Avoyelles Parish
2020-05-04,0.66,0.0,4.16,Raymond Laborde Correctional Center,Louisiana,Avoyelles Parish
2020-05-10,0.67,0.0,4.01,Raymond Laborde Correctional Center,Louisiana,Avoyelles Parish
2020-05-12,0.68,0.0,3.88,Raymond Laborde Correctional Center,Louisiana,Avoyelles Parish
2020-04-06,1.6,0.0,4.18,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-08,1.33,0.0,3.5300000000000002,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-09,1.1500000000000001,0.0,3.16,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-10,1.4000000000000001,0.0,3.09,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-13,1.52,0.03,3.0300000000000002,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-15,1.58,0.07,2.97,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-16,1.75,0.18,3.06,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-17,1.71,0.25,2.98,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-20,1.57,0.18,2.74,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-21,1.37,0.1,2.47,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-22,1.2,0.01,2.24,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-23,1.16,0.0,2.18,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-24,1.21,0.04,2.24,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-27,2.15,0.86,3.2800000000000002,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-29,3.06,1.94,4.0600000000000005,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-30,3.64,2.7,4.48,Lansing Correctional Facility,Kansas,Leavenworth
2020-05-01,3.4,2.59,4.1,Lansing Correctional Facility,Kansas,Leavenworth
2020-05-04,2.86,2.15,3.49,Lansing Correctional Facility,Kansas,Leavenworth
2020-05-05,2.13,1.46,2.72,Lansing Correctional Facility,Kansas,Leavenworth
2020-05-06,1.42,0.76,2.0100000000000002,Lansing Correctional Facility,Kansas,Leavenworth
2020-05-07,0.74,0.08,1.29,Lansing Correctional Facility,Kansas,Leavenworth
2020-05-08,0.28,0.0,0.92,Lansing Correctional Facility,Kansas,Leavenworth
2020-05-11,0.14,0.0,0.75,Lansing Correctional Facility,Kansas,Leavenworth
2020-05-12,0.2,0.0,0.79,Lansing Correctional Facility,Kansas,Leavenworth
2020-04-14,0.46,0.0,7.1000000000000005,Dixon Correctional Institute,Louisiana,East Feliciana Parish
2020-04-16,0.51,0.0,6.15,Dixon Correctional Institute,Louisiana,East Feliciana Parish
2020-05-02,0.55,0.0,5.55,Dixon Correctional Institute,Louisiana,East Feliciana Parish
2020-04-04,0.47000000000000003,0.0,5.54,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-09,0.53,0.0,4.7700000000000005,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-10,0.48,0.0,3.87,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-12,0.5,0.0,3.74,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-14,0.53,0.0,3.63,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-15,0.54,0.0,3.54,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-16,0.56,0.0,3.45,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-18,0.5700000000000001,0.0,3.38,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-22,0.76,0.0,3.62,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-24,0.79,0.0,3.46,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-25,0.8,0.0,3.3200000000000003,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-26,0.8,0.0,3.21,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-30,0.79,0.0,3.12,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-05-01,0.78,0.0,3.0300000000000002,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-05-05,0.77,0.0,2.97,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-05-06,0.76,0.0,2.91,Elayn Hunt Correctional Center,Louisiana,Iberville Parish
2020-04-03,0.47000000000000003,0.0,5.54,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-04,2.08,0.0,5.3500000000000005,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-05,1.7,0.0,4.54,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-06,1.42,0.0,4.05,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-09,1.23,0.0,3.72,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-10,1.1400000000000001,0.0,3.48,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-11,0.65,0.0,3.0700000000000003,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-14,0.65,0.0,2.99,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-15,0.66,0.0,2.93,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-16,0.67,0.0,2.87,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-25,0.68,0.0,2.82,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-27,0.54,0.0,2.6,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-28,0.55,0.0,2.61,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-29,0.55,0.0,2.61,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-05-01,0.56,0.0,2.61,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-05-08,0.56,0.0,2.61,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-05-10,0.5700000000000001,0.0,2.61,B. B. Rayburn Correctional Center,Louisiana,Washington Parish
2020-04-27,0.46,0.0,7.1000000000000005,"Two Rivers Correctional Institution, Umatilla",Oregon,Umatilla
2020-05-06,0.51,0.0,6.15,"Two Rivers Correctional Institution, Umatilla",Oregon,Umatilla
2020-04-08,0.46,0.0,7.1000000000000005,David Wade Correctional Center,Louisiana,Claiborne Parish
2020-04-22,0.46,0.0,7.1000000000000005,Topeka Correctional Facility,Kansas,Shawnee
2020-04-27,0.51,0.0,6.15,Topeka Correctional Facility,Kansas,Shawnee
2020-04-29,0.55,0.0,5.55,Topeka Correctional Facility,Kansas,Shawnee
2020-05-07,0.58,0.0,5.11,Topeka Correctional Facility,Kansas,Shawnee
2020-04-22,0.46,0.0,7.1000000000000005,Wichita Work Release Facility,Kansas,Sedgwick
2020-04-29,0.51,0.0,6.15,Wichita Work Release Facility,Kansas,Sedgwick
2020-05-06,0.55,0.0,5.55,Wichita Work Release Facility,Kansas,Sedgwick
2020-05-12,0.58,0.0,5.11,Wichita Work Release Facility,Kansas,Sedgwick
2020-04-03,0.46,0.0,7.1000000000000005,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-04,0.51,0.0,6.15,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-05,2.56,0.0,6.33,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-06,2.06,0.0,5.3500000000000005,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-07,1.73,0.0,4.76,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-08,1.47,0.0,4.36,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-09,1.31,0.0,4.0600000000000005,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-10,1.22,0.0,3.83,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-11,1.1500000000000001,0.0,3.65,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-12,1.6300000000000001,0.0,3.7600000000000002,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-14,1.51,0.0,3.5300000000000002,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-15,1.76,0.0,3.5700000000000003,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-16,1.9000000000000001,0.08,3.6,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-17,1.73,0.04,3.3200000000000003,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-18,1.61,0.04,3.13,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-20,1.31,0.0,2.81,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-21,1.02,0.0,2.59,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-22,0.97,0.0,2.56,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-23,0.92,0.0,2.5300000000000002,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-24,0.89,0.0,2.5,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-25,1.11,0.0,2.61,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-26,1.07,0.0,2.56,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-27,1.04,0.0,2.5100000000000002,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-28,1.0,0.0,2.47,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-29,0.97,0.0,2.43,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-30,0.71,0.0,2.29,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-05-01,0.6900000000000001,0.0,2.2800000000000002,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-05-02,0.89,0.0,2.39,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-05-03,0.87,0.0,2.37,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-05-05,1.06,0.0,2.46,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-05-06,1.03,0.0,2.41,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-05-07,1.0,0.0,2.37,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-05-08,0.78,0.0,2.23,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-05-09,0.75,0.0,2.22,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-05-10,0.59,0.0,2.11,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-05-12,0.5,0.0,2.02,Louisiana State Penitentiary,Louisiana,West Feliciana Parish
2020-04-08,1.44,0.0,3.7,Willard-Cybulski Correctional Institution,Connecticut,Tolland
2020-04-09,1.57,0.0,3.36,Willard-Cybulski Correctional Institution,Connecticut,Tolland
2020-04-10,1.61,0.06,3.17,Willard-Cybulski Correctional Institution,Connecticut,Tolland
2020-04-11,1.44,0.01,2.82,Willard-Cybulski Correctional Institution,Connecticut,Tolland
2020-04-13,1.48,0.08,2.7800000000000002,Willard-Cybulski Correctional Institution,Connecticut,Tolland
2020-04-09,3.84,0.0,8.31,York Correctional Institution,Connecticut,New London
2020-04-06,2.27,0.0,5.75,Bridgeport Correctional Center,Connecticut,Fairfield
2020-04-07,1.81,0.0,4.75,Bridgeport Correctional Center,Connecticut,Fairfield
2020-04-08,0.56,0.0,3.8200000000000003,Bridgeport Correctional Center,Connecticut,Fairfield
2020-04-09,0.59,0.0,3.61,Bridgeport Correctional Center,Connecticut,Fairfield
2020-04-13,0.46,0.0,7.1000000000000005,MacDougall-Walker Correctional Institution,Connecticut,Hartford
2020-04-07,0.48,0.0,4.7700000000000005,Robinson Correctional Institution,Connecticut,Hartford
2020-04-09,0.54,0.0,4.12,Robinson Correctional Institution,Connecticut,Hartford
2020-04-11,0.59,0.0,3.72,Robinson Correctional Institution,Connecticut,Hartford
2020-04-13,0.52,0.0,3.17,Robinson Correctional Institution,Connecticut,Hartford
2020-04-18,0.46,0.0,7.1000000000000005,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-04-19,3.0100000000000002,0.0,7.11,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-04-20,2.27,0.0,5.76,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-04-25,1.8900000000000001,0.0,5.0200000000000005,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-04-27,2.4,0.05,5.0200000000000005,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-04-29,2.04,0.01,4.4,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-05-01,1.8,0.0,4.0,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-05-04,2.04,0.04,4.01,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-05-05,2.43,0.23,4.25,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-05-07,2.57,0.46,4.28,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-05-08,2.56,0.66,4.17,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-05-12,2.49,0.78,3.98,Georgia Diagnostic and Classification State Prison,Georgia,Butts
2020-04-08,0.47000000000000003,0.0,5.54,New Haven Correctional Center,Connecticut,New Haven
2020-04-09,0.53,0.0,4.7700000000000005,New Haven Correctional Center,Connecticut,New Haven
2020-04-09,0.53,0.0,3.5100000000000002,Osborn Correctional Institution,Connecticut,Tolland
2020-04-13,0.62,0.0,3.0500000000000003,Osborn Correctional Institution,Connecticut,Tolland
2020-04-08,0.47000000000000003,0.0,5.54,Macon State Prison,Georgia,Macon
2020-04-10,0.53,0.0,4.7700000000000005,Macon State Prison,Georgia,Macon
2020-04-14,0.5700000000000001,0.0,4.3,Macon State Prison,Georgia,Macon
2020-04-15,0.6,0.0,3.98,Macon State Prison,Georgia,Macon
2020-04-18,0.63,0.0,3.73,Macon State Prison,Georgia,Macon
2020-04-25,1.26,0.0,3.85,Macon State Prison,Georgia,Macon
2020-05-04,1.18,0.0,3.58,Macon State Prison,Georgia,Macon
2020-05-08,1.58,0.0,3.61,Macon State Prison,Georgia,Macon
2020-04-07,2.56,0.0,6.3100000000000005,Cheshire Correctional Institution,Connecticut,New Haven
2020-04-13,1.93,0.0,5.0200000000000005,Cheshire Correctional Institution,Connecticut,New Haven
2020-04-06,1.6600000000000001,0.0,4.3500000000000005,Hartford Correctional Center,Connecticut,Hartford
2020-04-07,1.37,0.0,3.62,Hartford Correctional Center,Connecticut,Hartford
2020-04-08,1.17,0.0,3.21,Hartford Correctional Center,Connecticut,Hartford
2020-04-09,1.08,0.0,2.95,Hartford Correctional Center,Connecticut,Hartford
2020-04-10,1.03,0.0,2.77,Hartford Correctional Center,Connecticut,Hartford
2020-04-11,0.74,0.0,2.49,Hartford Correctional Center,Connecticut,Hartford
2020-04-13,0.99,0.0,2.56,Hartford Correctional Center,Connecticut,Hartford
2020-04-09,1.3,0.07,2.42,Northern Correctional Institution,Connecticut,Tolland
2020-04-13,1.4000000000000001,0.27,2.42,Northern Correctional Institution,Connecticut,Tolland
2020-04-06,0.45,0.0,3.23,Corrigan-Radgowski Correctional Center,Connecticut,New London
2020-04-07,0.51,0.0,2.9,Corrigan-Radgowski Correctional Center,Connecticut,New London
2020-04-08,0.49,0.0,2.5100000000000002,Corrigan-Radgowski Correctional Center,Connecticut,New London
2020-04-09,0.61,0.0,2.57,Corrigan-Radgowski Correctional Center,Connecticut,New London
2020-04-10,0.84,0.0,2.6,Corrigan-Radgowski Correctional Center,Connecticut,New London
2020-04-11,1.27,0.0,2.73,Corrigan-Radgowski Correctional Center,Connecticut,New London
2020-04-13,1.82,0.26,3.18,Corrigan-Radgowski Correctional Center,Connecticut,New London
2020-04-14,2.7600000000000002,0.02,5.55,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-04-16,2.07,0.0,4.38,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-04-20,1.75,0.0,3.79,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-04-21,1.55,0.0,3.42,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-04-22,1.02,0.0,2.98,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-04-23,0.98,0.0,2.85,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-04-27,0.9500000000000001,0.0,2.75,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-04-28,0.92,0.0,2.67,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-04-29,0.9,0.0,2.6,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-05-01,0.88,0.0,2.54,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-05-04,0.65,0.0,2.36,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-05-05,0.64,0.0,2.34,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-05-06,0.64,0.0,2.33,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-05-07,1.07,0.0,2.57,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-05-08,1.41,0.02,2.7600000000000002,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-05-11,1.77,0.23,3.11,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-05-12,1.98,0.46,3.3000000000000003,Adult Diagnostic and Treatment Center,New Jersey,Middlesex
2020-04-22,0.46,0.0,7.1000000000000005,Elba Work Release Center,Alabama,Coffee
2020-04-08,0.43,0.0,4.49,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-04-14,0.47000000000000003,0.0,4.04,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-04-15,0.51,0.0,3.74,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-04-16,0.53,0.0,3.52,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-04-22,0.56,0.0,3.35,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-04-23,0.58,0.0,3.21,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-04-27,0.5,0.0,2.86,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-04-28,0.51,0.0,2.84,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-04-30,0.52,0.0,2.82,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-05-01,0.53,0.0,2.8000000000000003,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-05-05,0.54,0.0,2.79,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-05-06,0.55,0.0,2.77,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-05-07,0.55,0.0,2.7600000000000002,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-05-08,0.56,0.0,2.75,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-05-11,0.7000000000000001,0.0,2.95,Garden State Youth Correctional Facility,New Jersey,Burlington
2020-04-11,0.46,0.0,7.1000000000000005,South Woods State Prison,New Jersey,Cumberland
2020-04-14,0.51,0.0,6.15,South Woods State Prison,New Jersey,Cumberland
2020-04-15,0.55,0.0,5.55,South Woods State Prison,New Jersey,Cumberland
2020-04-18,2.27,0.0,5.78,South Woods State Prison,New Jersey,Cumberland
2020-04-21,1.87,0.0,5.03,South Woods State Prison,New Jersey,Cumberland
2020-04-25,2.4,0.02,5.0,South Woods State Prison,New Jersey,Cumberland
2020-04-27,2.0300000000000002,0.0,4.4,South Woods State Prison,New Jersey,Cumberland
2020-04-28,2.25,0.07,4.36,South Woods State Prison,New Jersey,Cumberland
2020-04-29,1.97,0.04,3.91,South Woods State Prison,New Jersey,Cumberland
2020-04-30,1.44,0.0,3.36,South Woods State Prison,New Jersey,Cumberland
2020-05-01,1.36,0.0,3.21,South Woods State Prison,New Jersey,Cumberland
2020-05-04,1.3,0.0,3.09,South Woods State Prison,New Jersey,Cumberland
2020-05-05,0.86,0.0,2.82,South Woods State Prison,New Jersey,Cumberland
2020-05-06,1.2,0.0,2.95,South Woods State Prison,New Jersey,Cumberland
2020-05-07,1.1500000000000001,0.0,2.87,South Woods State Prison,New Jersey,Cumberland
2020-05-08,1.1,0.0,2.8000000000000003,South Woods State Prison,New Jersey,Cumberland
2020-05-11,0.73,0.0,2.59,South Woods State Prison,New Jersey,Cumberland
2020-05-12,0.71,0.0,2.58,South Woods State Prison,New Jersey,Cumberland
2020-04-30,0.46,0.0,7.1000000000000005,Elmore Correctional Facility,Alabama,Elmore
2020-05-09,0.46,0.0,7.1000000000000005,McCormick Correctional Institution,South Carolina,McCormick
2020-04-30,5.8500000000000005,2.85,8.32,Liberty Correctional Institution,Florida,Liberty
2020-05-01,4.05,1.83,5.99,Liberty Correctional Institution,Florida,Liberty
2020-05-02,4.3100000000000005,2.62,5.84,Liberty Correctional Institution,Florida,Liberty
2020-05-05,3.67,2.31,4.94,Liberty Correctional Institution,Florida,Liberty
2020-05-06,3.0100000000000002,1.81,4.09,Liberty Correctional Institution,Florida,Liberty
2020-05-07,2.56,1.48,3.54,Liberty Correctional Institution,Florida,Liberty
2020-05-08,2.02,1.01,2.95,Liberty Correctional Institution,Florida,Liberty
2020-05-09,1.71,0.6900000000000001,2.58,Liberty Correctional Institution,Florida,Liberty
2020-04-07,1.93,0.0,5.01,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-11,1.58,0.0,4.18,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-14,1.34,0.0,3.71,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-15,1.16,0.0,3.4,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-16,1.51,0.0,3.39,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-18,1.3800000000000001,0.0,3.14,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-20,1.29,0.0,2.96,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-21,1.46,0.05,3.0100000000000002,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-22,1.16,0.0,2.67,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-23,0.88,0.0,2.46,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-25,0.62,0.0,2.3000000000000003,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-27,0.52,0.0,2.18,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-28,0.53,0.0,2.19,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-29,0.64,0.0,2.32,Southern State Correctional Facility,New Jersey,Cumberland
2020-04-30,0.65,0.0,2.31,Southern State Correctional Facility,New Jersey,Cumberland
2020-05-01,0.65,0.0,2.3000000000000003,Southern State Correctional Facility,New Jersey,Cumberland
2020-05-04,0.65,0.0,2.29,Southern State Correctional Facility,New Jersey,Cumberland
2020-05-05,0.65,0.0,2.2800000000000002,Southern State Correctional Facility,New Jersey,Cumberland
2020-05-06,1.23,0.01,2.65,Southern State Correctional Facility,New Jersey,Cumberland
2020-05-08,1.6500000000000001,0.13,2.99,Southern State Correctional Facility,New Jersey,Cumberland
2020-05-11,2.16,0.63,3.56,Southern State Correctional Facility,New Jersey,Cumberland
2020-05-12,2.49,1.11,3.8000000000000003,Southern State Correctional Facility,New Jersey,Cumberland
2020-05-08,0.46,0.0,7.1000000000000005,Kilby Correctional Facility,Alabama,Montgomery
2020-05-11,0.51,0.0,6.15,Kilby Correctional Facility,Alabama,Montgomery
2020-04-17,0.46,0.0,7.1000000000000005,Bullock Work Release Center,Alabama,Bullock
2020-04-07,0.45,0.0,3.23,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-04-08,0.51,0.0,2.9,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-04-10,0.5700000000000001,0.0,2.69,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-04-11,0.79,0.0,2.69,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-04-14,0.8300000000000001,0.0,2.54,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-04-15,1.05,0.0,2.5500000000000003,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-04-16,0.85,0.0,2.32,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-04-18,0.68,0.0,2.16,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-04-20,0.5700000000000001,0.0,2.0300000000000002,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-04-21,0.5,0.0,1.94,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-04-30,0.46,0.0,1.86,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-05-01,0.48,0.0,1.8800000000000001,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-05-04,0.55,0.0,2.0,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-05-05,0.79,0.0,2.21,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-05-07,1.23,0.03,2.5,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-05-12,1.43,0.12,2.65,Edna Mahan Correctional Facility for Women,New Jersey,Hunterdon
2020-04-12,0.46,0.0,7.1000000000000005,Kirkland Correctional Institution,South Carolina,Richland
2020-04-18,0.51,0.0,6.15,Kirkland Correctional Institution,South Carolina,Richland
2020-04-20,0.55,0.0,5.55,Kirkland Correctional Institution,South Carolina,Richland
2020-04-22,0.58,0.0,5.11,Kirkland Correctional Institution,South Carolina,Richland
2020-04-25,2.05,0.0,5.37,Kirkland Correctional Institution,South Carolina,Richland
2020-04-26,2.57,0.03,5.28,Kirkland Correctional Institution,South Carolina,Richland
2020-04-29,2.69,0.1,5.0200000000000005,Kirkland Correctional Institution,South Carolina,Richland
2020-05-01,2.25,0.06,4.34,Kirkland Correctional Institution,South Carolina,Richland
2020-05-02,1.97,0.05,3.91,Kirkland Correctional Institution,South Carolina,Richland
2020-05-05,1.78,0.0,3.5700000000000003,Kirkland Correctional Institution,South Carolina,Richland
2020-05-06,1.34,0.0,3.15,Kirkland Correctional Institution,South Carolina,Richland
2020-05-07,1.28,0.0,3.04,Kirkland Correctional Institution,South Carolina,Richland
2020-05-08,0.85,0.0,2.7800000000000002,Kirkland Correctional Institution,South Carolina,Richland
2020-05-09,0.8,0.0,2.75,Kirkland Correctional Institution,South Carolina,Richland
2020-05-11,0.77,0.0,2.72,Kirkland Correctional Institution,South Carolina,Richland
2020-04-06,1.6600000000000001,0.0,4.3500000000000005,Northern State Prison,New Jersey,Essex
2020-04-07,0.58,0.0,3.35,Northern State Prison,New Jersey,Essex
